1Agent_id,2fast turn number,3turning_speed,4hb_number,5acc_number,6Average over speed,7ov_duration,8speeding times,9time
533358,2,3.181678707,6,2,2.5419628,1790,42,6246
533359,1,2.780771115,2,0,2.514774217,537,18,9389
533360,0,0.953455326,1,0,0.175350239,15,1,1631
533361,0,3.224731487,33,2,1.800644187,456,61,65982
533362,0,4.013613676,125,15,22.76893317,8189,320,87245
533363,0,4.30419298,19,3,5.054572278,1380,68,9242
533364,1,3.988561279,63,3,9.059030622,7094,120,26233
533365,3,3.971222711,46,12,11.31880373,5004,163,49212
533366,0,3.265087379,3,0,1.839697095,8371,51,39662
533372,3,4.32128301,13,3,6.851200885,4303,149,26530
533377,1,3.940985368,35,2,17.59181268,4209,145,18409
533412,1,3.306444451,0,0,0.274817914,453,8,4041
533414,0,2.730048649,42,1,5.894930628,2201,103,13407
533415,8,4.27256593,46,2,10.42668828,13410,165,35872
533416,1,4.742637872,4,0,1.03743374,1153,34,12436
533419,0,2.357429817,8,1,2.195063196,1927,52,17233
533421,0,4.419303151,7,0,5.632192988,1529,60,10212
533422,8,2.943761382,45,1,11.40280567,4148,153,24293
533424,6,4.658043462,24,1,4.317967165,2111,74,11831
533426,1,4.399163099,1,0,1.608837914,1116,53,10824
533428,5,5.846726448,3,0,0.78979469,867,23,6491
533429,1,2.953240237,3,0,0.41034359,133,4,4183
533430,0,3.857634222,38,0,3.589106786,1713,75,19447
533431,3,4.885015186,1,1,2.234805843,448,40,15037
533432,8,4.135853061,34,3,7.851866356,4351,146,25308
533433,4,3.729294145,24,2,1.696547378,2092,54,19540
533434,7,3.612651099,66,15,19.80494799,15161,198,50531
533435,1,1.391174361,4,0,0.312097346,62,7,17478
533438,0,3.348921185,1,0,2.2596038,963,32,9830
533439,6,3.256871768,15,1,3.289381219,2013,38,4891
533440,1,4.093700059,12,16,4.466294098,1538,18,7843
533441,1,2.900121991,79,0,2.232539067,929,57,24012
533442,1,4.00208188,0,0,0.122895144,91,7,872
533443,2,4.367250453,3,0,0.960578782,122,11,2104
533446,3,3.669477723,40,4,6.516796583,2847,89,41405
533449,1,5.878571429,2,0,0.200578613,140,10,561
533450,1,5.253531071,35,2,8.475733019,2848,83,23326
533453,4,4.959048772,37,3,18.81498694,14191,305,44624
533456,0,4.667112894,10,4,1.388341712,233,18,5755
533457,1,2.414065669,29,0,5.367768998,2211,101,16885
533461,0,4.225958112,38,4,7.47360165,1646,66,15363
533462,2,4.218504797,1,0,2.537776393,3146,75,11119
533467,1,3.272642853,6,0,0.535326183,697,14,5606
533468,1,3.791445453,5,0,0.332960696,784,10,3082
533471,1,3.588885711,5,3,2.757799053,1403,51,11282
533473,0,2.992982619,39,0,4.497554194,1049,107,19923
533474,0,1.970790673,5,1,1.995336242,1465,42,7954
533475,1,0.51138491,1,0,0.077257382,74,8,7347
533477,2,3.668209049,43,0,7.700210401,3188,115,47555
533478,2,4.61557845,1,0,2.251748023,4821,77,27838
533480,2,5.254597781,17,1,1.575573959,417,22,10233
533484,1,3.692600498,32,2,2.114441858,815,47,10667
533485,0,2.425483516,3,15,2.49104724,1500,52,30576
533488,0,10.51260539,34,1,1234.422843,2366,105,32446
533491,2,6.462539848,1,0,0.484086926,112,4,850
533494,5,2.43397624,7,2,1.513741918,7677,44,33948
533495,7,3.692909007,124,4,35.97642737,13467,481,118911
533496,0,0.365219305,0,2,0,0,0,14393
533499,1,5.265407724,9,52,51.82495168,953,51,8711
533507,2,4.282811523,52,5,16.93158798,5213,152,21710
533512,0,2.608355756,6,1,2.801267846,988,25,3397
533515,0,3.228855124,59,1,17.33701446,5655,135,26391
533518,4,4.092506975,36,2,3.661018741,1407,78,17969
533519,2,4.531722829,107,5,19.0653472,12536,296,61794
533520,0,3.426654047,40,0,5.77293324,2692,103,21980
533521,0,2.776172489,11,0,1.723176616,1059,39,7782
533529,0,4.13593359,0,0,2.724989959,711,32,13401
533530,0,3.3933831,0,0,6.301185048,5724,81,21461
533532,3,5.294479864,17,0,3.337761944,1103,38,4188
533542,1,5.380311687,20,0,4.614902729,4312,63,13885
533546,1,3.000568453,78,1,8.698783456,4358,112,43682
533547,0,2.110574835,0,0,3.4726497,845,28,4339
533548,1,2.50309526,1,0,1.267841514,178,6,1200
533549,3,4.258216484,0,10,15.55208808,12515,235,36153
533552,0,3.634334177,25,2,6.618976433,5000,97,16203
533553,0,3.169061189,2,1,2.208575767,1072,29,18913
533554,0,0.354395607,3,2,0,0,0,2914
533555,0,2.666736455,73,9,13.59357974,6501,182,39454
533556,0,3.19449456,10,1,0.499880545,402,13,5504
533557,2,3.134089772,4,0,14.3549903,11181,224,56932
533558,0,2.893943346,15,0,5.921870433,974,47,18989
533559,4,3.1258096,110,1,5.13880863,3835,92,49177
533561,1,3.442686453,149,10,10.49787757,5781,171,64241
533564,0,1.854040523,2,0,0.91615945,757,17,3309
533565,1,1.844243661,6,0,1.467443307,194,6,1898
533566,2,3.010643295,61,0,11.1615992,5230,105,27198
533567,8,4.395732505,3,3,4.921486993,2767,50,21911
533570,0,4.520585702,1,0,0.01955082,31,4,2846
533574,4,3.474091804,1,0,5.843050843,342,26,1252
533575,0,3.505546082,30,10,16.20875378,17845,273,82811
533576,0,3.205192407,35,0,5.893011584,4896,66,28336
533577,1,2.555111002,86,0,25.68650492,10574,259,56905
533578,0,2.907972253,39,3,4.675668342,2019,46,20150
533579,10,5.390919346,47,6,11.21332854,4045,155,17516
533580,0,2.733190638,8,2,12.08211097,15292,215,47376
533581,2,1.716374409,213,26,78.77644866,54842,797,149117
533582,1,2.852473567,44,1,2.426470783,579,67,45682
533583,1,4.389794244,31,3,7.74746831,3940,153,14966
533585,0,3.13081857,126,5,18.69504391,10989,246,79774
533586,1,4.621168473,40,2,6.795775881,10003,171,45776
533587,2,3.509613676,5,3,3.4065422,3431,78,28786
533588,1,2.751977147,43,7,10.55730318,4420,180,56339
533590,2,3.831372704,52,3,8.667784404,7110,151,31185
533591,3,2.336124604,15,2,7.600563411,1571,53,15144
533592,5,3.334612081,15,25,34.41761055,4796,160,49980
533593,1,4.223523831,82,13,7.144334032,4503,149,58061
533707,0,3.119265544,74,4,13.28164996,9938,182,40390
533709,3,4.644938053,17,8,19.4078213,11739,362,71173
533711,0,3.187561655,50,0,10.45668952,2572,113,13543
533712,16,4.882303378,16,5,5.25961169,4126,78,22912
533713,5,5.72905458,16,0,5.745501937,1481,52,10573
533719,0,4.755625,0,0,0,0,0,762
533720,3,5.261192878,30,0,6.992655802,2952,72,15510
533721,3,2.424492776,1,1,14.43207066,10477,409,184436
533722,3,4.959899782,28,2,13.41550783,5158,68,22469
533735,0,3.091413273,55,1,2.910364852,1233,54,41569
533737,3,4.270126095,26,1,11.93415055,7134,122,22982
533740,2,4.071821394,12,0,4.142457511,1254,48,22561
533741,0,3.067482795,18,0,1.240580621,207,24,14951
533742,0,5.46,3,0,0.652522911,685,10,1616
533746,1,3.511329591,36,0,4.191006514,3078,109,55332
533747,0,3.277670642,56,1,3.8830754,2710,82,25062
533748,1,3.863967063,76,15,14.79540578,7665,209,36788
533756,0,4.197011488,17,1,5.661811974,2433,92,16724
533758,11,4.294440276,680,77,24161.65714,10615,979,107339
533761,0,4.152851658,111,9,15.5592338,4848,230,56151
533762,1,2.600745731,40,0,0.864893294,159,18,6652
533763,1,2.89098593,0,2,0.383547612,734,2,2705
533766,0,2.86898711,82,1,11.8712594,7121,139,50587
533767,0,2.291790185,16,0,0.811030706,210,21,8879
533770,2,4.508513507,0,0,0.425709046,469,9,1933
533771,1,4.652865381,4,0,2.969574481,4111,76,33893
533772,2,3.538441015,82,2,10.00808931,8940,167,50518
533783,8,3.636172022,0,0,4.197791454,2682,102,22793
533786,1,4.431446313,2,1,2.816242422,2240,47,5225
533788,1,4.009755196,36,2,11.15780509,9321,136,24271
533791,0,2.542890629,0,0,0,0,0,3980
533793,0,3.556526643,6,0,0.201324262,67,5,15279
533795,0,3.217015205,15,3,15.39636352,9826,211,52134
534216,6,5.392454339,29,3,8.779578696,4054,119,11670
534217,2,4.515992017,3,0,1.615166352,358,18,3972
534221,0,2.450049642,3,2,3.187988119,3768,129,71068
534224,0,3.292208787,2,1,1.74137318,2176,56,17860
534233,0,1.639785934,0,0,0.033146422,254,4,1252
534235,1,3.036654242,2,0,3.645088756,3554,33,7707
534236,0,3.685798518,0,0,0.150296549,1137,6,2365
534238,0,3.095931998,36,17,12.40217809,1281,59,46825
534259,0,3.156140603,12,4,22.13325058,18644,470,146071
534263,0,2.597900668,43,6,3.845278853,905,57,34479
534264,5,3.713895878,0,0,1.053763863,625,15,8066
534275,2,4.040776023,16,1,3.890316323,1675,74,11119
534284,3,4.460569845,77,14,38.04323865,18103,426,59434
534300,1,1.676188395,1,0,1.189036022,111,8,1952
534309,0,4.554992641,51,1,5.193399044,1058,90,14724
534310,1,2.852209535,6,0,0.917863951,307,11,2430
534345,3,3.971345511,7,0,0.383679303,169,12,2681
534347,0,4.310889487,80,16,30.50887458,8488,321,53971
534351,3,4.040504732,1,2,2.809850682,927,42,13334
534356,1,4.040037392,39,1,6.818998641,2074,111,14064
534357,0,3.847421334,21,2,4.599359783,3273,64,17867
534368,14,5.475328038,24,1,13.93367691,4976,203,25625
534375,3,2.946810373,65,6,5.858666537,2697,58,33582
534522,0,4.36001819,38,1,13.25048167,7622,135,31943
534712,2,1.944831547,18,0,8.326637342,3888,74,16636
534754,0,1.564454176,50,3,7.207768421,2350,89,22509
534765,3,4.701565559,1,1,8.519630737,5634,171,28352
534780,1,3.609531042,126,26,15.86746122,3473,213,87347
534785,0,2.434466107,13,0,1.485659842,353,9,7371
534792,2,2.898782441,3,1,1.06209266,3167,55,19530
534793,8,4.550440715,27,2,11.66256139,5182,134,29044
534797,0,0.902101864,0,0,0,0,0,704
534832,1,4.051477873,4,0,5.02584946,3235,83,16294
534851,11,4.43615426,1,0,1.44859302,1405,45,11143
534864,4,3.267511696,40,2,10.2225111,3918,121,15429
534877,1,3.752934426,54,9,17.34240584,3395,218,37925
534879,1,3.568964123,3,0,8.103694916,6811,184,51519
534882,3,3.072549813,20,2,3.232549372,921,70,14142
534894,12,2.292541576,48,4,9.307597877,3625,93,27348
534895,0,2.732105786,18,5,17.19316169,187,23,22635
534896,0,2.379483141,3,0,0,0,0,17519
534899,0,3.107897006,53,0,12.69608996,3832,159,17546
534900,0,3.099387267,33,1,6.956113316,3198,148,24804
534901,0,1.462825896,2,0,0.442081114,743,21,2341
534938,1,3.58113182,25,1,4.549208114,2612,74,12706
535021,0,2.908768265,78,5,18.27618199,9865,231,55785
535025,0,5.387907959,3,1,0.065810664,30,2,413
535059,0,2.792580471,11,0,5.539866105,2994,95,48934
535060,0,4.22252182,45,5,5.558998218,1876,79,36954
535088,12,5.013589793,20,1,5.073782032,3802,95,16437
535089,0,2.232697113,1,0,0.180795576,82,8,4560
535093,1,3.554473083,0,0,1.553022839,117,8,1134
535106,3,3.20935062,9,3,7.115649936,2281,119,31033
535108,2,2.893179472,8,3,2.555106007,631,36,28678
535114,2,5.490740699,1,0,3.346163357,1988,58,14198
535139,17,2.420642918,53,3,10.62880068,4293,118,13428
535142,4,4.382105977,29,1,2.612779544,670,44,12284
535147,1,5.479045081,6,2,0.772909415,226,10,3100
535157,0,3.371116638,13,2,0.20943688,176,11,5846
535163,0,2.581842877,0,0,1.044975196,298,6,10996
535175,0,3.726391898,0,0,0.96187596,292,21,3218
535176,3,3.523610494,39,6,9.065122026,1528,58,26976
535205,0,4.467997908,1,0,2.071462636,1225,26,8284
535220,1,3.584424202,11,5,0.928332593,597,17,13722
535259,0,0.100945669,0,0,0,0,0,17444
535274,3,5.056789878,20,0,3.422081144,3513,78,19438
535275,1,2.994723989,53,3,8.007035561,4643,135,31674
535276,3,2.933834267,45,1,5.375449695,1883,55,19094
535314,4,5.020996727,7,1,2.826464843,1223,35,5104
535325,2,3.804413002,10,1,8.748975581,4656,87,37418
535326,1,1.655699651,10,0,2.781267628,1624,51,7872
535333,1,3.589812621,51,2,12.84812625,5018,176,56840
535336,1,4.869322584,10,0,2.042953258,395,18,2514
535338,5,5.171240645,18,4,1.329076749,126,16,2019
535345,0,3.947559492,62,2,10.892672,2190,156,34393
535353,4,4.916312505,0,2,0.646295627,304,7,2592
535358,5,5.053666722,22,0,2.938635458,851,30,8913
535361,0,1.739934518,20,2,4.10110699,1081,52,21632
535382,0,2.321666667,10,0,0.37035847,266,12,2404
535385,1,2.114179568,1,0,0.940875623,711,24,9029
535386,1,1.776164773,46,3,13.4221263,4442,194,29317
535395,0,2.887332797,3,0,1.186639237,770,25,5098
535397,2,4.137097284,237,26,45.82652775,19053,759,125614
535401,4,5.52538794,9,0,3.631336565,1094,34,2477
535410,0,1.773061494,20,4,0.926679605,115,17,27079
535423,4,5.038811397,2,0,1.470040917,1786,34,7329
535431,0,1.427422472,6,0,16.20222478,2004,56,42686
535444,2,3.627938432,7,0,1.362297362,2979,57,37470
535447,0,1.897820959,3,0,1.604436224,658,26,3349
535493,4,2.056271088,46,15,6.330977908,2344,77,27121
535503,0,1.893088462,8,0,39.38822382,5359,114,61600
535974,2,3.010295756,0,0,3.442552179,3391,55,16190
538145,0,4.639337798,5,0,0.45261103,637,9,3232
538149,2,3.338378683,27,4,9.698427375,3946,94,25705
538170,7,5.296839795,10,0,1.493601839,661,38,6022
538251,3,3.757864117,80,10,15.26263023,12599,241,43380
538258,2,5.546620322,11,0,3.374700883,2024,46,7863
538268,2,3.254400188,63,1,8.721392391,3889,119,33202
538278,4,3.8044849,10,0,3.121033135,865,36,19280
538282,1,3.666970263,0,0,1.727514594,1088,20,3205
538333,2,3.248971822,0,1,3.69544536,3221,64,32008
538510,1,3.782592969,14,7,1.622057852,462,36,6192
538511,3,4.221988463,51,3,7.118858617,1794,124,31855
538512,1,4.228809989,18,2,2.744936455,1831,37,8650
538513,1,5.267356462,4,1,3.116778392,428,38,4857
538515,10,1.421024786,45,1,8.011695302,2263,78,15874
538518,0,5.482857143,3,0,0.2047244,132,12,327
538520,0,4.624600976,0,2,0.386049965,143,10,4438
538523,5,3.636557934,81,5,27.2702669,18900,322,107691
538524,0,2.035857183,1,0,0.06907659,77,3,1931
538529,0,4.013679126,71,2,11.42539708,6966,180,38238
538542,2,3.830660852,44,5,7.612082328,4774,85,15197
538549,2,3.629737171,17,0,5.883043789,1890,75,9044
538557,2,5.13989863,59,2,28.20508785,13806,208,32496
538590,6,2.615942279,2,0,3.314016483,1210,19,3929
538643,0,4.232415686,73,1,16.50753572,12066,323,60748
538646,0,5.008797237,35,1,12.31013346,9127,128,29165
538650,0,3.196607887,9,1,7.519064651,1713,106,84559
538747,1,4.051185957,23,2,12.09839929,7325,115,37087
539124,0,4.253901442,14,0,6.435477711,1914,107,18260
539149,3,2.181623189,10,0,0.577883335,600,9,4476
539163,2,4.936874463,0,0,4.710548144,1206,66,16272
539165,1,4.250008386,0,0,0.500715816,144,4,1246
539177,2,2.913328812,0,0,0.988998525,296,11,2648
539184,1,1.465645171,68,11,48.93907305,12134,308,143266
539186,8,2.6407464,73,3,18.11150509,8325,189,45649
539222,0,3.158364305,19,0,1.2867113,232,24,21861
539620,1,3.871069325,23,3,37.11372173,4495,118,23831
539908,6,4.180209389,1,0,6.680112654,2898,109,15940
539909,11,3.951842579,81,12,11.93740603,6825,197,56761
539929,0,0.803201044,0,0,0.101288473,153,3,1365
539932,0,4.509606041,51,8,9.577340498,5550,163,34543
539966,5,5.663656991,45,1,17.63367832,6518,165,19937
540138,0,2.311462677,2,0,0.187447802,50,3,1814
540308,2,3.164968567,17,2,1.170901921,158,14,8225
540311,8,3.57261924,14,0,4.418821535,5797,54,14963
544391,3,5.891555833,3,11,98.17507359,1858,57,9190
544408,0,2.907471357,5,0,0.04159423,65,3,1339
544415,0,3.51734427,97,5,21.63092927,10384,322,57042
544419,2,1.667266566,12,0,1.859459911,175,22,6911
544429,0,3.094897884,143,11,29.84548918,9712,370,78365
544715,1,2.78678266,28,6,47.69871155,599,46,18203
545248,0,3.412108583,0,10,17.08669741,11822,304,43915
546067,0,3.163218174,8,1,4.609334224,2120,44,23473
548717,0,4.381598452,19,2,3.520329263,1844,79,10087
548740,2,3.307793358,6,3,6.259640381,3036,164,45593
548743,17,5.816467203,4,6,9.206764701,7789,150,25097
548758,0,1.497117528,1,0,7.902118835,5127,81,176827
548766,2,6.628693834,1,0,0.877064365,204,9,1383
548773,0,3.937744851,36,0,7.981960892,4539,102,18906
549520,0,2.808714327,10,0,1.391463815,451,44,19353
549525,1,3.257071078,160,0,152822.6707,7028,454,37815
549533,0,3.364861097,27,12,2.360114174,448,37,6564
549542,1,3.542442953,120,1,15.52685236,5071,199,63320
549545,0,3.73494976,0,0,0.809364716,461,27,3649
549573,4,2.353770388,4,0,3.08328814,1473,41,7373
549649,1,2.11011933,20,0,1.907615639,2021,79,21305
549775,11,4.288612737,39,1,10.898176,4438,151,33836
549778,3,3.606910736,6,1,0.406689919,192,14,2144
549783,1,4.84784595,10,2,1.583823322,246,16,4659
549796,0,4.072427215,8,0,0.63869004,190,12,3195
549803,3,3.618244051,1,1,4.543922091,2480,73,20148
549804,0,3.393431851,6,4,3.542426625,2570,62,9818
549826,0,3.813829365,11,2,0.826601208,219,15,2295
549864,4,5.51011744,4,0,1.91010923,329,20,2993
549869,2,4.371109669,26,8,7.061303566,4530,147,17512
549908,0,3.863871429,4,0,1.332934211,638,26,5395
549919,2,4.040003976,30,0,6.036690139,3064,67,9261
549928,5,3.681869277,5,1,2.162026679,446,47,5542
549930,0,4.228578019,60,8,15.83091522,8804,196,38929
549933,0,3.924769537,13,1,1.061844055,652,28,5205
550169,0,2.60111877,123,2,9.171743917,2475,120,45415
550184,2,3.658639282,18,3,4.544330716,470,40,18163
550941,3,5.867170486,6,2,4.407086185,1554,57,9432
550957,0,3.525029703,1,0,17.09481302,20315,314,86909
551025,1,3.06313586,43,1,6.594652847,1294,71,23966
551034,5,3.686721215,14,12,17.28118933,11394,277,70306
551081,11,5.525406348,2,0,4.223546338,3053,54,7364
551333,5,7.761099285,17,9,3.751571933,2144,60,9675
552248,0,2.830308799,51,4,4.597015948,6129,123,35702
552316,2,2.999131285,57,3,20.61370064,2961,128,27766
552318,6,2.030306781,52,0,10.07373271,4249,168,34550
552319,0,5.77028616,6,1,0.578407804,341,10,3815
552323,1,4.018535899,0,0,5.248514493,4693,102,20521
552517,0,1.790732524,23,3,1.204477265,332,19,8298
552533,2,5.657757414,5,0,3.62610353,773,28,2636
553091,0,3.608231311,45,1,6.067255178,2195,74,20000
553118,1,3.403730534,11,3,1.777611584,481,25,5719
553182,0,0.267915903,1,0,1.669428507,3,1,7390
553220,3,4.899136666,22,1,4.000731391,2080,61,10615
553246,4,3.551918656,9,2,5.913320849,1931,75,17723
553343,1,4.03312381,77,2,14.13119918,6417,188,45427
553670,3,3.212069071,24,0,1.096712333,573,11,32884
553681,0,3.208036644,13,2,1.051956557,925,20,18478
553743,2,4.935228523,5,0,0.028583978,249,1,1819
553759,3,4.504664059,0,0,2.988038416,593,11,3278
553766,0,1.980134822,1,0,0.118110232,28,5,4445
553798,5,4.530045791,23,8,6.490179783,1795,77,26985
553865,0,3.965980202,9,0,5.141018813,5396,112,23313
553869,2,3.301417137,36,0,2.432417105,2280,62,8032
553902,3,2.663202435,26,0,4.084435547,1563,59,12446
553956,2,4.926667454,3,0,0.540473627,643,8,1608
553959,5,3.275241173,44,4,4.658688094,2269,118,35934
554006,1,6.874285714,3,0,0.493267105,474,9,1420
554018,1,3.97426761,2,3,0.60642703,342,9,4226
554077,0,2.330423652,41,13,12.68543305,1823,82,20129
554205,4,5.250481176,59,2,8.689969326,8526,133,29710
554210,7,4.353950809,0,0,2.681934531,787,32,8335
554231,1,3.044788494,39,1,12.3403943,6535,148,26011
554647,1,3.959043651,2,2,1.033311167,596,11,2887
554774,0,4.306251082,4,1,2.953328789,593,15,2560
554885,2,4.982837474,1,0,0.796434524,94,15,1716
555083,3,3.408356525,16,1,3.365604048,1083,53,4961
555119,2,1.912965685,0,0,0,0,0,6291
555179,1,4.837002739,5,0,3.092622696,4268,85,19876
555853,0,3.014202083,29,3,7.406776836,2577,74,17968
555925,0,4.764414977,6,0,2.452517278,432,24,6217
556097,0,2.394053499,10,0,0.406713575,779,20,4305
556132,10,6.65800683,5,0,3.117117099,920,42,3316
556173,0,3.86851495,7,0,1.640228783,230,15,3543
556183,0,1.536155592,4,0,0.012373453,2,1,3079
556190,0,2.586560562,65,11,8.917227996,4859,212,33762
556204,2,2.894887132,6,1,4.020657942,5736,130,49236
556221,0,3.436426671,3,1,0.795032204,61,5,2452
556353,0,2.039574313,0,2,0.521832491,88,8,2952
556511,2,1.835261572,18,1,1.162960847,1665,33,14226
556942,5,6.295143324,39,2,2.132205509,3132,42,12566
556951,0,1.793497003,1,0,0.188588639,73,4,2391
557070,3,4.236146075,2,0,0.760916244,141,6,1037
557154,1,3.58791916,10,1,3.962735667,1322,44,14074
557160,0,3.627188801,2,1,0.651216883,111,12,7859
557161,1,4.289306582,36,1,4.059618596,1468,54,13797
557163,0,4.906980134,0,0,0.343951323,11,1,1636
557481,2,2.121880915,1,1,0.689564366,289,7,3526
557706,0,3.95646408,0,0,0.073095617,94,6,1925
557709,0,0.421094079,0,0,0,0,0,4845
557721,2,4.465152054,3,0,1.520767992,915,32,9184
557726,2,4.456316897,3,3,7.379884954,3425,103,15299
557728,2,1.775368937,10,4,2.743762133,112,10,28786
557746,30,3.312316835,6,0,2.535501122,2331,44,16405
557747,4,2.842320028,0,0,0.364650431,195,13,5171
557762,0,1.694195598,2,0,0.71441778,343,24,7120
532427,1,3.965998401,18,12,7.894848483,4592,78,33647
532428,1,3.592248191,4,0,1.085824845,433,10,5872
532434,1,1.899838119,13,3,6.497530939,2830,59,19676
532436,1,5.126006184,8,0,2.415137228,1481,27,4637
532439,1,6.408137124,11,1,6.130139329,4739,100,22664
532440,1,2.898875673,17,1,6.91826377,3966,49,20061
532441,1,2.598605645,8,1,3.339461794,2089,40,14441
532442,15,4.644899689,29,4,15.95795641,6223,128,32421
532445,5,5.725461693,4,1,3.945146649,1530,49,14656
532449,0,3.776139714,15,2,3.607160609,3233,57,17986
532453,1,5.679942899,5,0,2.775063858,1498,52,11769
532507,1,3.183302005,19,4,6.964687863,2954,83,24990
532512,11,4.315394438,10,4,6.564355434,7784,89,28475
532514,1,5.096831333,12,1,8.783212699,5481,70,18296
532584,1,4.240015879,14,1,7.669620362,2648,71,26953
